Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Visibility_Ratio_OutletSize,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
NCA29,10.5,0.027430696,Household,171.1106,OUT017,0,1,3593.3226,0.876534489671836,0.3915976102134631,6,1,0,0,1,0,0,0,0,1
FDO10,13.65,0.0085099589,Snack Foods,58.7588,OUT019,0,0,400.8116,0.7142857142857142,0.12148724072676798,28,0,1,1,0,0,0,0,1,0
DRL47,19.7,0.038815341,Hard Drinks,124.2362,OUT045,0,1,1887.543,0.9268750462638958,0.5541235546929125,11,1,0,0,1,0,0,1,0,0
FDA50,16.25,0.152632413,Dairy,98.441,OUT019,0,0,96.541,1.531537200828776,2.1789636023786754,28,1,0,1,0,0,0,0,1,0
FDU23,12.15,0.021618297,Breads,167.1184,OUT027,1,2,2476.776,0.9285276737647505,0.33769343943645486,28,1,0,0,0,0,1,0,1,0
FDR27,15.1,0.096491904,Meat,134.4942,OUT018,1,2,1854.9188,0.8782920651356614,1.5072733499559292,4,0,1,0,0,1,0,0,1,0
DRH36,16.2,0.033568871,Soft Drinks,74.9696,OUT017,0,1,2162.5184,0.9299777909660484,0.47922552388623413,6,1,0,0,1,0,0,1,0,0
FDZ51,11.3,0.054507422,Meat,96.3094,OUT013,2,2,666.4658,0.9252498489613952,0.6861768551515843,26,0,1,0,1,0,0,0,1,0
FDQ40,11.1,0.063079544,Frozen Foods,175.7712,OUT019,0,0,351.5424,1.531537204831794,0.9005166578257802,28,0,1,1,0,0,0,0,1,0
FDB17,13.15,0.064208126,Frozen Foods,180.1976,OUT019,0,0,181.0976,1.5315372095487352,0.9166281707866591,28,1,0,1,0,0,0,0,1,0
FDQ16,19.7,0.041974489,Frozen Foods,108.6912,OUT017,0,1,2183.824,0.9275067717841528,0.59922320535838,6,1,0,0,1,0,0,0,1,0
FDG09,20.6,0.048207431,Fruits and Vegetables,188.0556,OUT017,0,1,2065.3116,0.8796766091934973,0.6882040023384904,6,0,1,0,1,0,0,0,1,0
DRI59,9.5,0.041065647,Hard Drinks,223.5088,OUT017,0,1,4697.8848,1.0205056811763904,0.5862486765581767,6,1,0,0,1,0,0,1,0,0
FDH47,13.5,0.128709014,Starchy Foods,96.1068,OUT013,2,2,1846.9292,0.9328773805933311,1.6202774450822726,26,0,1,0,1,0,0,0,1,0
FDA21,13.65,0.03596071,Snack Foods,186.3924,OUT046,0,0,1665.8316,1.0156129527584632,0.5133711553501736,16,1,0,0,1,0,0,0,1,0
NCO05,7.27,0.046520703,Health and Hygiene,97.7384,OUT013,2,2,591.2304,0.9288589911107864,0.5856345523730855,26,1,0,0,1,0,0,0,0,1
NCL31,7.39,0.210596485,Others,144.747,OUT019,0,0,143.147,1.6148105887492687,3.006452342490888,28,1,0,1,0,0,0,0,0,1
NCH42,6.86,0.03674399,Household,231.201,OUT017,0,1,6201.927,0.8796766131303515,0.5245531747975839,6,1,0,0,1,0,0,0,0,1
FDG57,14.7,0.072238195,Fruits and Vegetables,47.5034,OUT013,2,2,972.068,0.9288589875889547,0.9093840003463548,26,1,0,0,1,0,0,0,1,0
NCQ50,18.75,0.034141213,Household,211.9218,OUT027,1,2,3419.5488,1.0098517027442313,0.5333104473725475,28,1,0,0,0,0,1,0,0,1
FDK24,9.195,0.101500374,Baking Goods,45.2744,OUT045,0,1,679.116,0.9517430133763944,1.4490082167135945,11,1,0,0,1,0,0,0,1,0
DRG39,14.15,0.042246575,Dairy,54.2982,OUT049,1,0,1104.5622,1.0006230330778643,0.659922065838958,14,1,0,0,1,0,0,1,0,0
FDX46,12.3,0.058105769,Snack Foods,60.4562,OUT035,0,1,1777.686,0.871200638985643,0.8295115909569166,9,0,1,0,1,0,0,0,1,0
FDY01,11.8,0.170141787,Canned,116.7834,OUT013,2,2,2303.668,0.9982383506193079,2.14186164103543,26,0,1,0,1,0,0,0,1,0
FDJ40,13.6,0.049579883,Frozen Foods,110.0912,OUT035,0,1,1965.4416,0.9988808398226323,0.7077969766958558,9,0,1,0,1,0,0,0,1,0
FDS01,11.6,0.0185090279,Canned,178.2686,OUT049,1,0,1955.4546,0.9090909090909091,0.2891244066161318,14,1,0,0,1,0,0,0,1,0
FDJ09,15.0,0.058725134,Snack Foods,43.6744,OUT017,0,1,407.4696,1.0713363568491032,0.8383535778262933,6,1,0,0,1,0,0,0,1,0
FDT49,7.0,0.14601704877777777,Canned,105.628,OUT049,1,0,1384.864,0.8999999999999998,2.28089194158672,14,1,0,0,1,0,0,0,1,0
FDW50,13.1,0.075695552,Dairy,168.4158,OUT049,1,0,1504.0422,0.9237238349747157,1.1824192860760965,14,1,0,0,1,0,0,0,1,0
FDV39,11.3,0.007321067,Meat,197.7426,OUT017,0,1,2570.6538,1.0172799457337636,0.10451475024230693,6,1,0,0,1,0,0,0,1,0
FDY36,12.3,0.009463757,Baking Goods,73.838,OUT017,0,1,1245.046,0.8796765889712772,0.1351035578842379,6,1,0,0,1,0,0,0,1,0
NCE18,10.0,0.021407511,Household,248.175,OUT013,2,2,3495.45,1.0141736595724786,0.26949244773680453,26,1,0,0,1,0,0,0,0,1
FDB05,5.155,0.145669556,Frozen Foods,247.2776,OUT019,0,0,743.0328,1.6148105873312109,2.079562618843366,28,1,0,1,0,0,0,0,1,0
FDK14,6.98,0.041273236,Canned,82.4934,OUT018,1,2,982.7208,1.018223324119857,0.6447178064725684,4,1,0,0,0,1,0,0,1,0
FDP10,19.0,0.128090139,Snack Foods,107.0622,OUT046,0,0,1376.2086,0.8747287933942519,1.8286007881211002,16,1,0,0,1,0,0,0,1,0
FDC45,17.0,0.135707553,Fruits and Vegetables,172.5106,OUT035,0,1,2053.3272,0.9252576032397805,1.9373461556614129,9,1,0,0,1,0,0,0,1,0
FDS48,15.15,0.027774002,Baking Goods,152.3708,OUT035,0,1,3159.8868,0.8836749630548549,0.39649860904965534,9,1,0,0,1,0,0,0,1,0
FDX04,19.6,0.07278643,Frozen Foods,49.4376,OUT019,0,0,191.7504,1.6148105925756646,1.0390910986717041,28,0,1,1,0,0,0,0,1,0
FDQ20,8.325,0.029640604,Fruits and Vegetables,40.8138,OUT027,1,2,1543.3244,0.9251308099153358,0.4630076787146527,28,1,0,0,0,0,1,0,1,0
FDU13,8.355,0.187939003,Canned,146.9418,OUT045,0,1,1029.9926,0.8731325565660937,2.682996612287959,11,1,0,0,1,0,0,0,1,0
NCR53,12.15,0.14492016,Health and Hygiene,224.4404,OUT013,2,2,1800.3232,0.8710498555730941,1.8243544821632625,26,1,0,0,1,0,0,0,0,1
FDN49,17.25,0.125419157,Breakfast,40.048,OUT049,1,0,399.48,0.9310779348731757,1.959137969958999,14,0,1,0,1,0,0,0,1,0
FDR31,6.46,0.049121972,Fruits and Vegetables,144.6102,OUT013,2,2,2916.204,0.8740008566928472,0.6183811126823092,26,0,1,0,1,0,0,0,1,0
DRI03,6.03,0.021421848700000003,Dairy,175.3028,OUT027,1,2,3719.1588,0.8333333333333334,0.3346247748650298,28,1,0,0,0,0,1,1,0,0
FDL58,5.78,0.074149074,Snack Foods,262.2568,OUT046,0,0,5273.136,0.8719076710684417,1.0585440550958398,16,0,1,0,1,0,0,0,1,0
NCJ05,18.7,0.04604992,Health and Hygiene,151.9682,OUT013,2,2,3354.3004,0.9982383582355985,0.5797080127103067,26,1,0,0,1,0,0,0,0,1
FDS10,19.2,0.035384612,Snack Foods,180.3318,OUT017,0,1,3428.2042,0.9387642044347255,0.5051468434315568,6,1,0,0,1,0,0,0,1,0
FDK34,13.35,0.038340116,Snack Foods,240.1564,OUT027,1,2,7150.692,0.9289635868428505,0.5989003500337077,28,1,0,0,0,0,1,0,1,0
FDW48,18.0,0.007598911666666666,Baking Goods,81.8618,OUT019,0,0,161.1236,0.8999999999999999,0.10848123025714954,28,1,0,1,0,0,0,0,1,0
FDE08,18.2,0.049080853,Fruits and Vegetables,147.7734,OUT027,1,2,4602.6754,0.8590085713649535,0.7666784326279282,28,1,0,0,0,0,1,0,1,0
NCH06,12.3,0.076183667,Household,245.646,OUT027,1,2,3695.19,0.9251308178360511,1.1900439955150741,28,1,0,0,0,0,1,0,0,1
FDV08,7.35,0.028711412,Fruits and Vegetables,39.9454,OUT018,1,2,377.5086,1.0551104715332607,0.44849302742751207,4,1,0,0,0,1,0,0,1,0
FDQ15,20.35,0.14572282733333333,Meat,81.6276,OUT046,0,0,1787.0072,0.9,2.0803231145605077,16,0,1,0,1,0,0,0,1,0
FDL56,14.1,0.12517151,Fruits and Vegetables,88.9198,OUT027,1,2,3139.9128,0.9178236893181131,1.955269544652597,28,1,0,0,0,0,1,0,1,0
DRC12,17.85,0.037826873,Soft Drinks,189.7188,OUT046,0,0,2285.0256,0.9990697622209548,0.5400122938422041,16,1,0,0,1,0,0,1,0,0
FDX49,4.615,0.101747034,Canned,231.33,OUT013,2,2,4660.6,0.9986862626630746,1.2808615276488646,26,0,1,0,1,0,0,0,1,0
FDJ09,15.0,0.04385187425,Snack Foods,47.2744,OUT035,0,1,679.116,0.7999999999999999,0.6260245514616655,9,1,0,0,1,0,0,0,1,0
FDN23,6.575,0.075142108,Breads,145.8444,OUT027,1,2,3773.7544,0.9942317059469021,1.1737740903932232,28,0,1,0,0,0,1,0,1,0
DRD01,12.1,0.061424738,Soft Drinks,56.7614,OUT018,1,2,1049.9666,0.9260469309872258,0.9594988468195762,4,0,1,0,0,1,0,1,0,0
FDS43,11.65,0.040597054,Fruits and Vegetables,187.324,OUT045,0,1,1864.24,1.0174426370655432,0.5795590942390566,11,1,0,0,1,0,0,0,1,0
FDY48,14.0,0.041556697,Baking Goods,104.4332,OUT019,0,0,307.5996,1.614810591892478,0.5932588525484367,28,1,0,1,0,0,0,0,1,0
FDU12,15.5,0.126791761,Baking Goods,262.1568,OUT010,2,2,527.3136,1.464116664673641,1.5961417478542885,15,0,1,1,0,0,0,0,1,0
FDX33,9.195,0.117484834,Snack Foods,158.5578,OUT046,0,0,2406.867,0.999069745996416,1.6772006160808104,16,0,1,0,1,0,0,0,1,0
FDH45,15.1,0.106097275,Fruits and Vegetables,43.2796,OUT018,1,2,123.8388,0.9260469329594442,1.6573161942212837,4,0,1,0,0,1,0,0,1,0
FDJ10,5.095,0.129395895,Snack Foods,140.3838,OUT013,2,2,1826.2894,0.8740008678725698,1.628924374750738,26,0,1,0,1,0,0,0,1,0
FDX32,15.1,0.100265027,Fruits and Vegetables,142.5786,OUT018,1,2,3323.0078,0.9354009424600108,1.5662122609759228,4,0,1,0,0,1,0,0,1,0
DRG51,12.1,0.011557563,Dairy,165.3526,OUT049,1,0,3453.5046,0.9310779685234122,0.18053749566737431,14,1,0,0,1,0,0,1,0,0
NCB31,6.235,0.119157788,Household,263.791,OUT018,1,2,2103.928,0.9260469353380724,1.861330856235342,4,1,0,0,0,1,0,0,0,1
FDW47,15.0,0.077622622,Breads,121.8414,OUT010,2,2,243.6828,1.4641166652348534,0.9771668645891964,15,1,0,1,0,0,0,0,1,0
FDT20,10.5,0.041194986,Fruits and Vegetables,39.1164,OUT027,1,2,1235.7248,0.9251308172050552,0.6434954848606532,28,1,0,0,0,0,1,0,1,0
FDI34,10.65,0.085135953,Snack Foods,232.3668,OUT046,0,0,3685.8688,0.9222899155476011,1.215391535746877,16,0,1,0,1,0,0,0,1,0
FDH56,9.8,0.106816919,Fruits and Vegetables,114.2492,OUT010,2,2,463.3968,1.464116661296599,1.3446847212183604,15,0,1,1,0,0,0,0,1,0
DRJ47,18.25,0.04421348,Hard Drinks,173.408,OUT013,2,2,1038.648,0.8740008676657002,0.5565896450158195,26,1,0,0,1,0,0,1,0,0
FDP04,15.35,0.013745883,Frozen Foods,62.0168,OUT027,1,2,1534.0032,0.9178237058385669,0.2147206372620884,28,1,0,0,0,0,1,0,1,0
NCZ06,19.6,0.094308058,Household,251.8698,OUT049,1,0,3551.3772,0.9237238311398066,1.473160095478042,14,1,0,0,1,0,0,0,0,1
FDY37,17.0,0.026622757,Canned,144.247,OUT045,0,1,3149.234,0.9315179199084619,0.3800635615842102,11,0,1,0,1,0,0,0,1,0
FDO46,9.6,0.014234595,Snack Foods,190.2872,OUT049,1,0,4727.18,0.9351059483160221,0.22235467227298072,14,0,1,0,1,0,0,0,1,0
FDI10,8.51,0.078526225,Snack Foods,173.5422,OUT049,1,0,5000.8238,1.0006230397961868,1.2266364462571184,14,0,1,0,1,0,0,0,1,0
NCT42,5.88,0.0249887,Household,150.3392,OUT018,1,2,447.4176,0.926046923106988,0.3903415726986144,4,1,0,0,0,1,0,0,0,1
FDE29,8.905,0.143712172,Frozen Foods,60.2878,OUT018,1,2,1151.1682,0.9334195353213641,2.2448880987972077,4,1,0,0,0,1,0,0,1,0
FDQ11,5.695,0.067373081,Breads,258.8988,OUT027,1,2,3083.9856,0.927094637908864,1.0524162679567621,28,0,1,0,0,0,1,0,1,0
FDS20,8.85,0.053822086,Fruits and Vegetables,183.8292,OUT013,2,2,2554.0088,0.9982383523996786,0.6775493750039786,26,1,0,0,1,0,0,0,1,0
FDR26,20.7,0.043011277,Dairy,177.2028,OUT018,1,2,3364.9532,0.9334195376267849,0.6718672643217032,4,1,0,0,0,1,0,0,1,0
NCH43,8.42,0.123557061,Household,216.6192,OUT019,0,0,215.7192,1.5105123471163981,1.7638870633322277,28,1,0,1,0,0,0,0,0,1
FDO25,6.3,0.127968205,Canned,209.627,OUT018,1,2,3984.813,0.9334195351350876,1.9989559438913869,4,1,0,0,0,1,0,0,1,0
FDB40,17.5,0.007570599,Dairy,144.6102,OUT018,1,2,2187.153,0.9251921561889205,0.11825823351877279,4,0,1,0,0,1,0,0,1,0
FDB14,20.25,0.0994495319,Canned,92.312,OUT019,0,0,372.848,0.9090909090909091,1.4197306196272805,28,0,1,1,0,0,0,0,1,0
FDW23,5.765,0.081996785,Baking Goods,40.1164,OUT035,0,1,540.6296,0.9221155170977935,1.1705771173719814,9,1,0,0,1,0,0,0,1,0
FDZ23,17.75,0.067777778,Baking Goods,186.924,OUT018,1,2,3169.208,0.8782920659283758,1.058737927884906,4,0,1,0,0,1,0,0,1,0
FDX35,5.035,0.080362549,Breads,229.0036,OUT017,0,1,4326.3684,0.8763641035568857,1.147246943317163,6,0,1,0,1,0,0,0,1,0
FDX24,8.355,0.013929059,Baking Goods,94.1462,OUT046,0,0,2221.1088,0.8841823301292923,0.19884971992407086,16,1,0,0,1,0,0,0,1,0
DRG15,6.13,0.077169953,Dairy,63.0536,OUT017,0,1,1225.072,1.0204120473207061,1.10166979266896,6,1,0,0,1,0,0,1,0,0
FDY60,10.5,0.022502293555555556,Baking Goods,143.3128,OUT046,0,0,1438.128,0.8181818181818182,0.32124027697574165,16,0,1,0,1,0,0,0,1,0
FDK02,12.5,0.112681821,Canned,119.144,OUT018,1,2,3235.788,0.8749847698192323,1.7601715664954063,4,1,0,0,0,1,0,0,1,0
FDK24,9.195,0.10080442,Baking Goods,45.4744,OUT027,1,2,1041.3112,0.9452172309479341,1.5746379698732493,28,1,0,0,0,0,1,0,1,0
NCA05,20.75,0.02512588,Health and Hygiene,150.4734,OUT035,0,1,890.8404,0.924572197409027,0.35869430956145804,9,1,0,0,1,0,0,0,0,1
FDN33,6.305,0.122519571,Snack Foods,93.0436,OUT027,1,2,2363.59,0.9942317124783723,1.9138443388611472,28,0,1,0,0,0,1,0,1,0
FDA09,13.35,0.15021128,Snack Foods,179.066,OUT017,0,1,2696.49,0.9382337600257278,2.144399772980801,6,0,1,0,1,0,0,0,1,0
FDK50,7.96,0.028357839,Canned,163.2894,OUT035,0,1,4530.1032,0.9252575888476864,0.404833402084225,9,1,0,0,1,0,0,0,1,0
NCE55,8.92,0.130663423,Household,175.237,OUT017,0,1,2117.244,1.0211268270729235,1.8653367085221189,6,1,0,0,1,0,0,0,0,1
FDG12,6.635,0.006335942,Baking Goods,121.8098,OUT049,1,0,2048.6666,1.0527683034477824,0.09897199793535497,14,0,1,0,1,0,0,0,1,0
FDC37,15.5,0.032845997,Baking Goods,106.7938,OUT013,2,2,3215.814,0.8740008620055809,0.4134879636350876,26,1,0,0,1,0,0,0,1,0
DRG15,6.13,0.076735903,Dairy,62.4536,OUT046,0,0,1225.072,1.0146726392749403,1.095473342432584,16,1,0,0,1,0,0,1,0,0
FDQ58,7.315,0.01530184,Snack Foods,154.434,OUT046,0,0,1378.206,1.0508014916694248,0.2184473910493842,16,1,0,0,1,0,0,0,1,0
FDQ51,16.0,0.029377239,Meat,46.1718,OUT010,2,2,94.5436,1.606193025140868,0.3698208561405908,15,0,1,1,0,0,0,0,1,0
FDR46,16.85,0.233356571,Snack Foods,146.576,OUT010,2,2,439.428,1.4593946923666123,2.9376527478723435,15,1,0,1,0,0,0,0,1,0
FDC50,15.85,0.137053947,Canned,94.4094,OUT018,1,2,1047.3034,0.874968909389142,2.140881807238174,4,1,0,0,0,1,0,0,1,0
FDJ09,15.0,0.04385187425,Snack Foods,43.4744,OUT046,0,0,543.2928,0.7999999999999999,0.6260245514616655,16,1,0,0,1,0,0,0,1,0
NCC18,19.1,0.177236497,Household,172.3422,OUT035,0,1,2586.633,0.8712006401698997,2.5302088094230504,9,1,0,0,1,0,0,0,0,1
FDL04,19.0,0.111830282,Frozen Foods,105.4622,OUT013,2,2,952.7598,0.9215224076892089,1.4077963770415491,26,1,0,0,1,0,0,0,1,0
FDH48,13.5,0.050968725699999995,Baking Goods,84.654,OUT049,1,0,1211.756,0.7692307692307693,0.7961683700305453,14,1,0,0,1,0,0,0,1,0
FDD38,16.75,0.008204465,Canned,99.8674,OUT049,1,0,2342.9502,0.872384845142491,0.12815967902494876,14,0,1,0,1,0,0,0,1,0
FDT47,5.26,0.02439015,Breads,95.9068,OUT027,1,2,3207.8244,0.9285276926361987,0.38099178866267996,28,0,1,0,0,0,1,0,1,0
FDE41,9.195,0.064143995,Frozen Foods,85.9566,OUT045,0,1,1691.132,1.013609585671786,0.9157126436581968,11,0,1,0,1,0,0,0,1,0
FDH19,19.35,0.033275634,Meat,173.8738,OUT017,0,1,2432.8332,0.9275067678056297,0.47503930460743177,6,1,0,0,1,0,0,0,1,0
FDW26,11.8,0.107662745,Dairy,224.1772,OUT017,0,1,2890.9036,0.8796766112767673,1.536981549830944,6,0,1,0,1,0,0,0,1,0
FDW35,10.6,0.01115195,Breads,40.6454,OUT017,0,1,167.7816,0.9275068047319398,0.15920401615839536,6,1,0,0,1,0,0,0,1,0
FDQ55,13.65,0.013064516,Fruits and Vegetables,115.5834,OUT045,0,1,1382.2008,1.0010958823703626,0.18650759879353965,11,0,1,0,1,0,0,0,1,0
FDV22,14.85,0.009954237,Snack Foods,158.263,OUT049,1,0,2659.871,0.9310779672503363,0.15549238358116818,14,0,1,0,1,0,0,0,1,0
NCN29,15.2,0.021214364,Health and Hygiene,48.2034,OUT019,0,0,97.2068,1.5902912543727692,0.3028539357732128,28,1,0,1,0,0,0,0,0,1
FDQ26,13.5,0.067859568,Dairy,60.1562,OUT035,0,1,1599.9174,0.9330366749881496,0.968755756650068,9,0,1,0,1,0,0,0,1,0
FDV24,5.635,0.103481775,Baking Goods,150.005,OUT045,0,1,1797.66,0.9607665272226898,1.477294480265732,11,1,0,0,1,0,0,0,1,0
FDG50,7.405,0.015358176,Canned,92.4146,OUT017,0,1,1459.4336,0.8675847381628798,0.21925163761203012,6,1,0,0,1,0,0,0,1,0
NCF42,17.35,0.293066133,Household,177.0712,OUT019,0,0,351.5424,1.531537197830242,4.183780000234079,28,1,0,1,0,0,0,0,0,1
FDT46,11.35,0.030981392,Snack Foods,51.9008,OUT017,0,1,708.4112,0.8884076294923262,0.4422869572207174,6,1,0,0,1,0,0,0,1,0
DRE49,20.75,0.018148152222222224,Soft Drinks,153.8024,OUT027,1,2,7741.9224,0.8181818181818181,0.28348726744472813,28,1,0,0,0,0,1,1,0,0
FDV56,16.1,0.013623294,Fruits and Vegetables,109.3596,OUT045,0,1,1186.4556,0.931517897639859,0.19448465229009904,11,0,1,0,1,0,0,0,1,0
FDD32,17.7,0.041098734,Fruits and Vegetables,80.9276,OUT018,1,2,487.3656,0.8623912931499198,0.6419919589847417,4,0,1,0,0,1,0,0,1,0
NCN19,13.1,0.01209726,Others,188.853,OUT035,0,1,3225.801,0.9246600524296537,0.17269915813039957,9,1,0,0,1,0,0,0,0,1
FDQ48,14.3,0.034382602,Baking Goods,96.5726,OUT013,2,2,2251.0698,1.0141736640180994,0.4328318024706539,26,0,1,0,1,0,0,0,1,0
FDW34,9.6,0.035406842,Snack Foods,244.317,OUT027,1,2,8262.578,0.8671992430227699,0.5530804880034318,28,1,0,0,0,0,1,0,1,0
NCS38,8.6,0.090374342,Household,114.3176,OUT045,0,1,1946.7992,0.9598865761322423,1.2901742030830792,11,1,0,0,1,0,0,0,0,1
FDL58,5.78,0.074451126,Snack Foods,264.5568,OUT018,1,2,6327.7632,0.8754594545453543,1.162980451645052,4,0,1,0,0,1,0,0,1,0
FDY59,8.195,0.031467128,Baking Goods,91.8462,OUT045,0,1,2313.655,0.9353771597127469,0.4492212711292907,11,1,0,0,1,0,0,0,1,0
FDZ03,13.65,0.078786674,Dairy,184.824,OUT046,0,0,3355.632,0.9262443905556847,1.1247499245030892,16,0,1,0,1,0,0,0,1,0
FDP60,17.35,0.056032247,Baking Goods,102.3016,OUT045,0,1,1619.2256,1.067356747453618,0.7999102181034885,11,1,0,0,1,0,0,0,1,0
NCI30,20.25,0.058935522,Household,246.646,OUT046,0,0,2463.46,0.874728793804545,0.8413570538597701,16,1,0,0,1,0,0,0,0,1
FDO03,10.395,0.064577332,Meat,230.5352,OUT019,0,0,687.1056,1.6191127156496403,0.921898915184704,28,0,1,1,0,0,0,0,1,0
FDZ20,16.1,0.034306962,Fruits and Vegetables,252.3356,OUT046,0,0,3815.034,0.8710305854272947,0.4897624301214994,16,1,0,0,1,0,0,0,1,0
FDQ31,5.785,0.053586458,Fruits and Vegetables,89.7856,OUT027,1,2,966.7416,0.8671992280748025,0.8370592424203039,28,0,1,0,0,0,1,0,1,0
FDY03,17.6,0.076431919,Meat,113.2202,OUT018,1,2,2025.3636,0.8782920689873227,1.1939218713591788,4,0,1,0,0,1,0,0,1,0
FDW45,18.0,0.039090105,Snack Foods,148.4418,OUT045,0,1,4119.9704,0.9315179206980835,0.5580460554480041,11,1,0,0,1,0,0,0,1,0
NCO41,12.5,0.031549131,Health and Hygiene,99.0384,OUT010,2,2,197.0768,1.556014395011954,0.39716212394608136,15,1,0,1,0,0,0,0,0,1
FDK16,9.065,0.115233813,Frozen Foods,94.4094,OUT013,2,2,2856.282,0.9242293591395704,1.4506423622725317,26,1,0,0,1,0,0,0,1,0
FDZ16,16.85,0.159825617,Frozen Foods,195.5478,OUT035,0,1,4262.4516,0.8716104837718804,2.281652994444335,9,0,1,0,1,0,0,0,1,0
NCD18,16.0,0.073080167,Household,228.4668,OUT017,0,1,2534.0348,1.0716474231211779,1.043284455895716,6,1,0,0,1,0,0,0,0,1
FDF52,9.3,0.066727717,Frozen Foods,181.6292,OUT013,2,2,2371.5796,0.8711820927652746,0.8400143195637636,26,1,0,0,1,0,0,0,1,0
FDF09,6.215,0.012146608,Fruits and Vegetables,37.9848,OUT035,0,1,782.9808,0.92945682780566,0.1734036447707974,9,1,0,0,1,0,0,0,1,0
FDW43,20.1,0.022552083,Fruits and Vegetables,226.6036,OUT017,0,1,6831.108,0.9275067796219731,0.32195106562865444,6,0,1,0,1,0,0,0,1,0
FDU19,8.77,0.047036036,Fruits and Vegetables,170.5422,OUT017,0,1,2759.0752,1.0204120534697199,0.6714812956811019,6,0,1,0,1,0,0,0,1,0
FDA50,16.25,0.087158654,Dairy,95.141,OUT035,0,1,2220.443,0.874563392869664,1.2442673935733202,9,1,0,0,1,0,0,0,1,0
FDS48,15.15,0.027756137,Baking Goods,150.4708,OUT013,2,2,2106.5912,0.8831065590771,0.34941331104994344,26,1,0,0,1,0,0,0,1,0
NCH07,13.15,0.092589917,Household,159.5604,OUT013,2,2,1901.5248,0.8740008649189787,1.1655854512034383,26,1,0,0,1,0,0,0,0,1
NCK54,12.15,0.016397122111111113,Household,117.615,OUT013,2,2,1514.695,0.6923076923076924,0.20641823206642815,26,1,0,0,1,0,0,0,0,1
FDD53,16.2,0.077427883,Frozen Foods,41.8454,OUT019,0,0,41.9454,1.525648340224864,1.1053519730847379,28,1,0,1,0,0,0,0,1,0
FDV58,20.85,0.121227447,Snack Foods,197.5452,OUT035,0,1,4306.3944,0.9327801654019923,1.7306297491496119,9,1,0,0,1,0,0,0,1,0
FDI08,18.2,0.066284519,Fruits and Vegetables,247.2092,OUT035,0,1,3486.1288,0.9988808377109345,0.9462705297214803,9,0,1,0,1,0,0,0,1,0
FDD08,8.3,0.03549838,Fruits and Vegetables,36.6506,OUT018,1,2,455.4072,0.8782920674498326,0.5545103777888822,4,1,0,0,0,1,0,0,1,0
FDX34,6.195,0.072131519,Snack Foods,120.1098,OUT045,0,1,2892.2352,1.0010958910136394,1.0297416610014931,11,1,0,0,1,0,0,0,1,0
FDX55,15.1,0.05371099655555556,Fruits and Vegetables,216.4166,OUT045,0,1,2830.3158,0.9,0.766772301123497,11,1,0,0,1,0,0,0,1,0
NCS05,11.5,0.021020616,Health and Hygiene,130.7942,OUT045,0,1,2782.3782,0.924160343012005,0.3000880105563084,11,1,0,0,1,0,0,0,0,1
FDL04,19.0,0.111902259,Frozen Foods,105.4622,OUT035,0,1,1905.5196,0.9221155244832652,1.5975043871248473,9,1,0,0,1,0,0,0,1,0
FDJ53,10.5,0.071548187,Frozen Foods,120.2098,OUT018,1,2,602.549,0.8782920698583102,1.1176344442613886,4,1,0,0,0,1,0,0,1,0
FDB47,8.8,0.071540443,Snack Foods,210.6612,OUT049,1,0,2508.7344,0.9310779397645152,1.1175134773787985,14,1,0,0,1,0,0,0,1,0
NCS29,9.0,0.121765124,Health and Hygiene,264.1884,OUT019,0,0,264.9884,1.5315371972065435,1.7383055670824394,28,1,0,1,0,0,0,0,0,1
FDB33,17.75,0.014609738,Fruits and Vegetables,160.4262,OUT045,0,1,3182.524,0.8649391600856646,0.20856701873859929,11,1,0,0,1,0,0,0,1,0
FDL52,6.635,0.080697998,Frozen Foods,39.8506,OUT019,0,0,37.9506,1.5256483464600632,1.1520357764823332,28,0,1,1,0,0,0,0,1,0
FDB03,17.75,0.156802171,Dairy,242.1538,OUT035,0,1,4326.3684,0.8745633897546968,2.2384906106605094,9,0,1,0,1,0,0,0,1,0
FDW20,20.75,0.024144862,Fruits and Vegetables,123.373,OUT035,0,1,2093.941,0.9328695695028542,0.34468940409437143,9,1,0,0,1,0,0,0,1,0
FDT10,16.7,0.062297249,Snack Foods,60.6562,OUT018,1,2,592.562,0.9334195356954219,0.9731280998794329,4,0,1,0,0,1,0,0,1,0
FDK04,7.36,0.052058711,Frozen Foods,55.5588,OUT027,1,2,1145.176,0.9284386957877674,0.8131947289936114,28,1,0,0,0,0,1,0,1,0
NCL07,13.85,0.031402114,Others,40.248,OUT045,0,1,319.584,0.9268750515191994,0.4482931383895886,11,1,0,0,1,0,0,0,0,1
FDZ31,15.35,0.113217223,Fruits and Vegetables,191.1504,OUT046,0,0,1725.7536,1.015018342652125,1.6162766690938042,16,0,1,0,1,0,0,0,1,0
FDE45,12.1,0.0421019778,Fruits and Vegetables,177.3002,OUT035,0,1,3044.7034,0.9090909090909091,0.6010432214968325,9,1,0,0,1,0,0,0,1,0
