Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
7.55,0.030794774,122.9072,1,2,4532.7664,28,False,True,False,False,False,True,False,True,False
16.85,0.159081735,193.5478,1,2,4649.9472,28,False,True,False,False,False,True,False,True,False
14.15,0.034705807,241.6828,1,2,4873.656,28,True,False,False,False,False,True,False,True,False
13.0,0.154487495,77.2986,2,1,1246.3776,6,True,False,False,True,False,False,False,True,False
14.65,0.072178679,262.9594,1,0,5233.188,14,True,False,False,True,False,False,False,False,True
14.5,0.061686402,153.9998,1,2,5229.1932,28,True,False,False,False,False,True,True,False,False
5.88,0.003599378,152.2998,2,1,3075.996,11,True,False,False,True,False,False,True,False,False
12.35,0.026832182,57.3246,2,1,1332.2658,6,True,False,False,True,False,False,False,True,False
9.0,0.019616991,169.6474,2,1,2526.711,6,True,False,False,True,False,False,False,False,True
10.395,0.05226427,158.4604,0,2,158.4604,15,True,False,True,False,False,False,False,True,False
10.195,0.112203445,111.786,2,1,1697.79,9,True,False,False,True,False,False,True,False,False
15.6,0.171761077,115.7518,1,2,5351.0346,28,True,False,False,False,False,True,False,True,False
9.695,0.114170506,158.9604,2,1,1743.0644,11,True,False,False,True,False,False,False,False,True
19.35,0.082266419,48.8034,2,0,340.2238,16,False,True,False,True,False,False,False,True,False
16.7,0.038685176,146.6102,1,2,2770.3938,4,False,True,False,False,True,False,False,True,False
5.985,0.095795326,128.4678,2,0,508.6712,16,True,False,False,True,False,False,False,True,False
8.85,0.026814124,103.7964,0,2,210.3928,15,True,False,True,False,False,False,False,False,True
15.7,0.045203854,180.266,2,0,1617.894,16,True,False,False,True,False,False,False,True,False
12.5,0.020697723,198.8742,2,0,5773.1518,16,True,False,False,True,False,False,False,True,False
19.35,0.027827268,65.6168,1,2,383.5008,4,True,False,False,False,True,False,False,False,True
7.72,0.074883035,79.8986,2,1,1090.5804,11,False,True,False,True,False,False,False,True,False
17.2,0.156298858,162.1578,2,0,1283.6624,16,True,False,False,True,False,False,False,True,False
9.0,0.019412192,166.5474,1,2,4379.6324,28,True,False,False,False,False,True,False,False,True
11.0,0.105324246,125.7046,1,2,3237.1196,28,True,False,False,False,False,True,False,True,False
10.5,0.019227816,163.9842,2,0,331.5684,28,False,True,True,False,False,False,False,True,False
8.895,0.044093978,208.3954,0,2,1041.977,15,True,False,True,False,False,False,False,True,False
20.2,0.117599259,195.311,2,1,3338.987,11,False,True,False,True,False,False,False,True,False
20.5,0.036140297,120.0756,2,0,2302.3364,16,True,False,False,True,False,False,False,True,False
17.6,0.104791689,165.2868,0,2,3111.9492,26,True,False,False,True,False,False,False,True,False
11.15,0.057021156,106.8622,1,0,2011.3818,14,True,False,False,True,False,False,False,True,False
6.59,0.026058181,121.9098,1,2,3374.2744,28,True,False,False,False,False,True,False,False,True
19.6,0.12829573,167.2816,2,1,2013.3792,11,False,True,False,True,False,False,False,True,False
10.895,0.03263762,147.7102,2,1,1895.5326,6,False,True,False,True,False,False,False,True,False
13.85,0.034765901,114.2492,2,1,1853.5872,6,True,False,False,True,False,False,True,False,False
15.1,0.095696334,159.7604,2,1,2693.8268,6,True,False,False,True,False,False,False,True,False
15.0,0.071371458,125.2362,2,0,1384.1982,16,True,False,False,True,False,False,False,False,True
12.85,0.022696131,179.9318,1,2,2706.477,4,True,False,False,False,True,False,False,True,False
16.85,0.267565911,194.1478,0,2,1162.4868,15,False,True,True,False,False,False,False,True,False
15.5,0.053327763,44.477,0,2,865.54,26,True,False,False,True,False,False,True,False,False
15.85,0.007145063,41.048,2,1,479.376,9,False,True,False,True,False,False,False,True,False
21.2,0.071076055,174.837,2,1,5469.547,6,True,False,False,True,False,False,False,True,False
13.35,0.139426044,148.3392,2,1,3877.6192,9,True,False,False,True,False,False,False,True,False
6.11,0.151925271,46.6086,2,1,624.5204,9,False,True,False,True,False,False,True,False,False
13.0,0.099479703,44.906,1,0,652.484,14,True,False,False,True,False,False,False,False,True
11.5,0.045900448,118.9124,1,2,2844.2976,28,True,False,False,False,False,True,False,True,False
6.465,0.21799414,266.5884,2,0,1324.942,28,True,False,True,False,False,False,False,True,False
6.425,0.010454459,115.6808,1,0,1406.1696,14,True,False,False,True,False,False,False,True,False
15.1,0.172641213,195.111,1,2,5303.097,28,True,False,False,False,False,True,False,True,False
12.0,0.075701524,124.6388,2,1,2105.2596,11,True,False,False,True,False,False,False,True,False
7.535,0.081914677,120.344,1,0,3835.008,14,True,False,False,True,False,False,True,False,False
7.68,0.071010513,190.9162,1,0,5195.2374,14,True,False,False,True,False,False,False,True,False
14.7,0.072444983,48.6034,2,1,194.4136,11,True,False,False,True,False,False,False,True,False
10.3,0.069981909,263.0226,0,2,6079.4198,26,True,False,False,True,False,False,False,True,False
13.8,0.06457046,76.2012,2,1,1669.8264,6,False,True,False,True,False,False,False,True,False
10.1,0.024159767,114.715,2,1,815.605,9,True,False,False,True,False,False,False,True,False
7.785,0.089210159,64.251,2,1,1328.271,6,True,False,False,True,False,False,False,True,False
13.8,0.097611115,54.893,2,1,679.116,6,True,False,False,True,False,False,True,False,False
11.8,0.058975504,81.7618,1,2,966.7416,4,True,False,False,False,True,False,False,False,True
10.5,0.027430696,171.1106,2,1,3593.3226,6,True,False,False,True,False,False,False,False,True
13.65,0.0,58.7588,2,0,400.8116,28,False,True,True,False,False,False,False,True,False
19.7,0.038815341,124.2362,2,1,1887.543,11,True,False,False,True,False,False,True,False,False
16.25,0.152632413,98.441,2,0,96.541,28,True,False,True,False,False,False,False,True,False
12.15,0.021618297,167.1184,1,2,2476.776,28,True,False,False,False,False,True,False,True,False
15.1,0.096491904,134.4942,1,2,1854.9188,4,False,True,False,False,True,False,False,True,False
16.2,0.033568871,74.9696,2,1,2162.5184,6,True,False,False,True,False,False,True,False,False
11.3,0.054507422,96.3094,0,2,666.4658,26,False,True,False,True,False,False,False,True,False
11.1,0.063079544,175.7712,2,0,351.5424,28,False,True,True,False,False,False,False,True,False
13.15,0.064208126,180.1976,2,0,181.0976,28,True,False,True,False,False,False,False,True,False
19.7,0.041974489,108.6912,2,1,2183.824,6,True,False,False,True,False,False,False,True,False
20.6,0.048207431,188.0556,2,1,2065.3116,6,False,True,False,True,False,False,False,True,False
9.5,0.041065647,223.5088,2,1,4697.8848,6,True,False,False,True,False,False,True,False,False
13.5,0.128709014,96.1068,0,2,1846.9292,26,False,True,False,True,False,False,False,True,False
13.65,0.03596071,186.3924,2,0,1665.8316,16,True,False,False,True,False,False,False,True,False
7.27,0.046520703,97.7384,0,2,591.2304,26,True,False,False,True,False,False,False,False,True
7.39,0.210596485,144.747,2,0,143.147,28,True,False,True,False,False,False,False,False,True
6.86,0.03674399,231.201,2,1,6201.927,6,True,False,False,True,False,False,False,False,True
14.7,0.072238195,47.5034,0,2,972.068,26,True,False,False,True,False,False,False,True,False
18.75,0.034141213,211.9218,1,2,3419.5488,28,True,False,False,False,False,True,False,False,True
9.195,0.101500374,45.2744,2,1,679.116,11,True,False,False,True,False,False,False,True,False
14.15,0.042246575,54.2982,1,0,1104.5622,14,True,False,False,True,False,False,True,False,False
12.3,0.058105769,60.4562,2,1,1777.686,9,False,True,False,True,False,False,False,True,False
11.8,0.170141787,116.7834,0,2,2303.668,26,False,True,False,True,False,False,False,True,False
13.6,0.049579883,110.0912,2,1,1965.4416,9,False,True,False,True,False,False,False,True,False
11.6,0.0,178.2686,1,0,1955.4546,14,True,False,False,True,False,False,False,True,False
15.0,0.058725134,43.6744,2,1,407.4696,6,True,False,False,True,False,False,False,True,False
7.0,0.0,105.628,1,0,1384.864,14,True,False,False,True,False,False,False,True,False
13.1,0.075695552,168.4158,1,0,1504.0422,14,True,False,False,True,False,False,False,True,False
11.3,0.007321067,197.7426,2,1,2570.6538,6,True,False,False,True,False,False,False,True,False
12.3,0.009463757,73.838,2,1,1245.046,6,True,False,False,True,False,False,False,True,False
10.0,0.021407511,248.175,0,2,3495.45,26,True,False,False,True,False,False,False,False,True
5.155,0.145669556,247.2776,2,0,743.0328,28,True,False,True,False,False,False,False,True,False
6.98,0.041273236,82.4934,1,2,982.7208,4,True,False,False,False,True,False,False,True,False
19.0,0.128090139,107.0622,2,0,1376.2086,16,True,False,False,True,False,False,False,True,False
17.0,0.135707553,172.5106,2,1,2053.3272,9,True,False,False,True,False,False,False,True,False
15.15,0.027774002,152.3708,2,1,3159.8868,9,True,False,False,True,False,False,False,True,False
19.6,0.07278643,49.4376,2,0,191.7504,28,False,True,True,False,False,False,False,True,False
8.325,0.029640604,40.8138,1,2,1543.3244,28,True,False,False,False,False,True,False,True,False
8.355,0.187939003,146.9418,2,1,1029.9926,11,True,False,False,True,False,False,False,True,False
12.15,0.14492016,224.4404,0,2,1800.3232,26,True,False,False,True,False,False,False,False,True
17.25,0.125419157,40.048,1,0,399.48,14,False,True,False,True,False,False,False,True,False
6.46,0.049121972,144.6102,0,2,2916.204,26,False,True,False,True,False,False,False,True,False
6.03,0.0,175.3028,1,2,3719.1588,28,True,False,False,False,False,True,True,False,False
5.78,0.074149074,262.2568,2,0,5273.136,16,False,True,False,True,False,False,False,True,False
18.7,0.04604992,151.9682,0,2,3354.3004,26,True,False,False,True,False,False,False,False,True
19.2,0.035384612,180.3318,2,1,3428.2042,6,True,False,False,True,False,False,False,True,False
13.35,0.038340116,240.1564,1,2,7150.692,28,True,False,False,False,False,True,False,True,False
18.0,0.0,81.8618,2,0,161.1236,28,True,False,True,False,False,False,False,True,False
18.2,0.049080853,147.7734,1,2,4602.6754,28,True,False,False,False,False,True,False,True,False
12.3,0.076183667,245.646,1,2,3695.19,28,True,False,False,False,False,True,False,False,True
7.35,0.028711412,39.9454,1,2,377.5086,4,True,False,False,False,True,False,False,True,False
20.35,0.0,81.6276,2,0,1787.0072,16,False,True,False,True,False,False,False,True,False
14.1,0.12517151,88.9198,1,2,3139.9128,28,True,False,False,False,False,True,False,True,False
17.85,0.037826873,189.7188,2,0,2285.0256,16,True,False,False,True,False,False,True,False,False
4.615,0.101747034,231.33,0,2,4660.6,26,False,True,False,True,False,False,False,True,False
15.0,0.0,47.2744,2,1,679.116,9,True,False,False,True,False,False,False,True,False
6.575,0.075142108,145.8444,1,2,3773.7544,28,False,True,False,False,False,True,False,True,False
12.1,0.061424738,56.7614,1,2,1049.9666,4,False,True,False,False,True,False,True,False,False
11.65,0.040597054,187.324,2,1,1864.24,11,True,False,False,True,False,False,False,True,False
14.0,0.041556697,104.4332,2,0,307.5996,28,True,False,True,False,False,False,False,True,False
15.5,0.126791761,262.1568,0,2,527.3136,15,False,True,True,False,False,False,False,True,False
9.195,0.117484834,158.5578,2,0,2406.867,16,False,True,False,True,False,False,False,True,False
15.1,0.106097275,43.2796,1,2,123.8388,4,False,True,False,False,True,False,False,True,False
5.095,0.129395895,140.3838,0,2,1826.2894,26,False,True,False,True,False,False,False,True,False
15.1,0.100265027,142.5786,1,2,3323.0078,4,False,True,False,False,True,False,False,True,False
12.1,0.011557563,165.3526,1,0,3453.5046,14,True,False,False,True,False,False,True,False,False
6.235,0.119157788,263.791,1,2,2103.928,4,True,False,False,False,True,False,False,False,True
15.0,0.077622622,121.8414,0,2,243.6828,15,True,False,True,False,False,False,False,True,False
10.5,0.041194986,39.1164,1,2,1235.7248,28,True,False,False,False,False,True,False,True,False
10.65,0.085135953,232.3668,2,0,3685.8688,16,False,True,False,True,False,False,False,True,False
9.8,0.106816919,114.2492,0,2,463.3968,15,False,True,True,False,False,False,False,True,False
18.25,0.04421348,173.408,0,2,1038.648,26,True,False,False,True,False,False,True,False,False
15.35,0.013745883,62.0168,1,2,1534.0032,28,True,False,False,False,False,True,False,True,False
19.6,0.094308058,251.8698,1,0,3551.3772,14,True,False,False,True,False,False,False,False,True
17.0,0.026622757,144.247,2,1,3149.234,11,False,True,False,True,False,False,False,True,False
9.6,0.014234595,190.2872,1,0,4727.18,14,False,True,False,True,False,False,False,True,False
8.51,0.078526225,173.5422,1,0,5000.8238,14,False,True,False,True,False,False,False,True,False
5.88,0.0249887,150.3392,1,2,447.4176,4,True,False,False,False,True,False,False,False,True
8.905,0.143712172,60.2878,1,2,1151.1682,4,True,False,False,False,True,False,False,True,False
5.695,0.067373081,258.8988,1,2,3083.9856,28,False,True,False,False,False,True,False,True,False
8.85,0.053822086,183.8292,0,2,2554.0088,26,True,False,False,True,False,False,False,True,False
20.7,0.043011277,177.2028,1,2,3364.9532,4,True,False,False,False,True,False,False,True,False
8.42,0.123557061,216.6192,2,0,215.7192,28,True,False,True,False,False,False,False,False,True
6.3,0.127968205,209.627,1,2,3984.813,4,True,False,False,False,True,False,False,True,False
17.5,0.007570599,144.6102,1,2,2187.153,4,False,True,False,False,True,False,False,True,False
20.25,0.0,92.312,2,0,372.848,28,False,True,True,False,False,False,False,True,False
5.765,0.081996785,40.1164,2,1,540.6296,9,True,False,False,True,False,False,False,True,False
17.75,0.067777778,186.924,1,2,3169.208,4,False,True,False,False,True,False,False,True,False
5.035,0.080362549,229.0036,2,1,4326.3684,6,False,True,False,True,False,False,False,True,False
8.355,0.013929059,94.1462,2,0,2221.1088,16,True,False,False,True,False,False,False,True,False
6.13,0.077169953,63.0536,2,1,1225.072,6,True,False,False,True,False,False,True,False,False
10.5,0.0,143.3128,2,0,1438.128,16,False,True,False,True,False,False,False,True,False
12.5,0.112681821,119.144,1,2,3235.788,4,True,False,False,False,True,False,False,True,False
9.195,0.10080442,45.4744,1,2,1041.3112,28,True,False,False,False,False,True,False,True,False
20.75,0.02512588,150.4734,2,1,890.8404,9,True,False,False,True,False,False,False,False,True
6.305,0.122519571,93.0436,1,2,2363.59,28,False,True,False,False,False,True,False,True,False
13.35,0.15021128,179.066,2,1,2696.49,6,False,True,False,True,False,False,False,True,False
7.96,0.028357839,163.2894,2,1,4530.1032,9,True,False,False,True,False,False,False,True,False
8.92,0.130663423,175.237,2,1,2117.244,6,True,False,False,True,False,False,False,False,True
6.635,0.006335942,121.8098,1,0,2048.6666,14,False,True,False,True,False,False,False,True,False
15.5,0.032845997,106.7938,0,2,3215.814,26,True,False,False,True,False,False,False,True,False
6.13,0.076735903,62.4536,2,0,1225.072,16,True,False,False,True,False,False,True,False,False
7.315,0.01530184,154.434,2,0,1378.206,16,True,False,False,True,False,False,False,True,False
16.0,0.029377239,46.1718,0,2,94.5436,15,False,True,True,False,False,False,False,True,False
16.85,0.233356571,146.576,0,2,439.428,15,True,False,True,False,False,False,False,True,False
15.85,0.137053947,94.4094,1,2,1047.3034,4,True,False,False,False,True,False,False,True,False
15.0,0.0,43.4744,2,0,543.2928,16,True,False,False,True,False,False,False,True,False
19.1,0.177236497,172.3422,2,1,2586.633,9,True,False,False,True,False,False,False,False,True
19.0,0.111830282,105.4622,0,2,952.7598,26,True,False,False,True,False,False,False,True,False
13.5,0.0,84.654,1,0,1211.756,14,True,False,False,True,False,False,False,True,False
16.75,0.008204465,99.8674,1,0,2342.9502,14,False,True,False,True,False,False,False,True,False
5.26,0.02439015,95.9068,1,2,3207.8244,28,False,True,False,False,False,True,False,True,False
9.195,0.064143995,85.9566,2,1,1691.132,11,False,True,False,True,False,False,False,True,False
19.35,0.033275634,173.8738,2,1,2432.8332,6,True,False,False,True,False,False,False,True,False
11.8,0.107662745,224.1772,2,1,2890.9036,6,False,True,False,True,False,False,False,True,False
10.6,0.01115195,40.6454,2,1,167.7816,6,True,False,False,True,False,False,False,True,False
13.65,0.013064516,115.5834,2,1,1382.2008,11,False,True,False,True,False,False,False,True,False
